source	source_key	chrom	class1	class2	bin_lo	bin_hi	bin_mid	n	median_r2	q25_r2	q75_r2	mean_r2
Production merged 231 (SNP anchors)	merged_snp	2	SNP	small_sv	436.51583224016565	758.5775750291835	575.4399373371566	13	0.11558400094509125	0.022593999281525612	0.9182249903678894	0.3634214401245117
Production merged 231 (SNP anchors)	merged_snp	2	SNP	small_sv	251.18864315095797	436.51583224016565	331.13112148259097	15	0.9180430173873901	0.3030174970626831	0.9645825028419495	0.6896698474884033
Production merged 231 (SNP anchors)	merged_snp	2	SNP	small_indel	1.7378008287493754	3.019951720402016	2.2908676527677727	77	1.0	1.0	1.0	0.9073384404182434
Production merged 231 (SNP anchors)	merged_snp	2	SNP	small_sv	15.848931924611133	27.542287033381662	20.892961308540393	1	1.0	1.0	1.0	1.0
Production merged 231 (SNP anchors)	merged_snp	2	SNP	medium_sv	575439.9373371566	1000000.0	758577.5750291835	448	0.005827500019222498	0.0021647500107064843	0.015184250194579363	0.015448471531271935
Production merged 231 (SNP anchors)	merged_snp	2	SNP	medium_sv	331131.1214825908	575439.9373371566	436515.8322401656	311	0.008923999965190887	0.003685500007122755	0.03485899977385998	0.0271864403039217
Production merged 231 (SNP anchors)	merged_snp	2	SNP	medium_sv	190546.07179632442	331131.1214825908	251188.6431509577	135	0.007919000461697578	0.003282999969087541	0.02096799947321415	0.025529807433485985
Production merged 231 (SNP anchors)	merged_snp	2	SNP	medium_sv	109647.8196143185	190546.07179632442	144543.97707459264	62	0.008835500106215477	0.005083499941974878	0.029412500094622374	0.04074125736951828
Production merged 231 (SNP anchors)	merged_snp	2	SNP	medium_sv	63095.7344480193	109647.8196143185	83176.37711026709	47	0.011220999993383884	0.005165500100702047	0.021688000299036503	0.03695904091000557
Production merged 231 (SNP anchors)	merged_snp	2	SNP	medium_sv	36307.8054770101	63095.7344480193	47863.0092322638	23	0.0074629997834563255	0.0046339998953044415	0.04995700158178806	0.0560147799551487
Production merged 231 (SNP anchors)	merged_snp	2	SNP	medium_sv	12022.644346174131	20892.96130854041	15848.93192461114	5	0.015930000692605972	0.011888000182807446	0.02514299936592579	0.16391979157924652
Production merged 231 (SNP anchors)	merged_snp	2	SNP	medium_sv	6918.309709189362	12022.644346174131	9120.108393559096	10	0.006884000264108181	0.005796500132419169	0.009691499872133136	0.04643689841032028
Production merged 231 (SNP anchors)	merged_snp	2	SNP	small_sv	144.5439770745928	251.18864315095797	190.54607179632472	4	0.5977820158004761	0.1996152587234974	0.9572905153036118	0.5591237545013428
Production merged 231 (SNP anchors)	merged_snp	2	SNP	small_sv	47.86300923226383	83.17637711026708	63.095734448019314	5	0.17320799827575684	0.05123800039291382	1.0	0.45226001739501953
Production merged 231 (SNP anchors)	merged_snp	2	SNP	medium_sv	20892.96130854041	36307.8054770101	27542.28703338166	7	0.0040779998525977135	0.00310550001449883	0.007544499821960926	0.006994571536779404
Production merged 231 (SNP anchors)	merged_snp	2	SNP	medium_sv	2290.8676527677726	3981.071705534969	3019.9517204020144	3	0.0075980001129209995	0.006503500044345856	0.00836499989964068	0.0073796664364635944
Production merged 231 (SNP anchors)	merged_snp	2	SNP	medium_sv	1318.2567385564075	2290.8676527677726	1737.8008287493756	2	0.01234500017017126	0.011189000215381384	0.013501000124961138	0.01234500017017126
Production merged 231 (SNP anchors)	merged_snp	2	SNP	medium_sv	758.5775750291835	1318.2567385564075	1000.0	1	0.010366999544203281	0.010366999544203281	0.010366999544203281	0.010366999544203281
Production merged 231 (SNP anchors)	merged_snp	2	SNP	small_sv	27.542287033381662	47.86300923226383	36.30780547701013	2	0.8688684701919556	0.8033027499914169	0.934434249997139	0.8688684701919556
Production merged 231 (SNP anchors)	merged_snp	2	SNP	small_sv	9.120108393559097	15.848931924611133	12.022644346174129	1	0.035620998591184616	0.035620998591184616	0.035620998591184616	0.035620998591184616
Production merged 231 (SNP anchors)	merged_snp	2	SNP	small_sv	83.17637711026708	144.5439770745928	109.64781961431851	1	1.0	1.0	1.0	1.0
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	5.248074602497725	9.120108393559097	6.918309709189365	512	0.9604985117912292	0.14018799737095833	1.0	0.6357243657112122
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	144.5439770745928	251.18864315095797	190.54607179632472	9083	0.38323500752449036	0.042771000415086746	0.9613365232944489	0.47705158591270447
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	436.51583224016565	758.5775750291835	575.4399373371566	4311	0.27494901418685913	0.03463450074195862	0.8938694894313812	0.4212768077850342
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	436.51583224016565	758.5775750291835	575.4399373371566	22804	0.1804414987564087	0.02810174971818924	0.809627503156662	0.3760089874267578
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	758.5775750291835	1318.2567385564075	1000.0	36624	0.11713950335979462	0.021849000826478004	0.6159377694129944	0.31456831097602844
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	1318.2567385564075	2290.8676527677726	1737.8008287493756	58820	0.07283499836921692	0.015830999705940485	0.40257900953292847	0.24869637191295624
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	1318.2567385564075	2290.8676527677726	1737.8008287493756	11138	0.09237100183963776	0.01871725032106042	0.49017900228500366	0.27593711018562317
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	2290.8676527677726	3981.071705534969	3019.9517204020144	16839	0.053426001220941544	0.01304049976170063	0.2382279932498932	0.19597052037715912
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	2290.8676527677726	3981.071705534969	3019.9517204020144	91956	0.04604300111532211	0.011746999807655811	0.21279199421405792	0.1831713169813156
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	3981.071705534969	6918.309709189362	5248.0746024977225	143833	0.03164999932050705	0.009455000050365925	0.12499800324440002	0.1270742267370224
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	3981.071705534969	6918.309709189362	5248.0746024977225	25993	0.0337040014564991	0.010085999965667725	0.13804399967193604	0.1334124654531479
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	6918.309709189362	12022.644346174131	9120.108393559096	229504	0.021855000406503677	0.00712500000372529	0.07599449902772903	0.08084367960691452
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	6918.309709189362	12022.644346174131	9120.108393559096	41880	0.023101501166820526	0.007474000100046396	0.07733874954283237	0.0798865482211113
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	12022.644346174131	20892.96130854041	15848.93192461114	385006	0.01705400086939335	0.005714000202715397	0.052331000566482544	0.0580446682870388
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	12022.644346174131	20892.96130854041	15848.93192461114	70771	0.017736999318003654	0.005714000202715397	0.052458999678492546	0.05494639277458191
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	20892.96130854041	36307.8054770101	27542.28703338166	652539	0.013946999795734882	0.004534999839961529	0.04135200008749962	0.04527492821216583
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	20892.96130854041	36307.8054770101	27542.28703338166	118367	0.014386000111699104	0.004561999812722206	0.041839998215436935	0.043705638498067856
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	36307.8054770101	63095.7344480193	47863.0092322638	1123130	0.011745499446988106	0.003665249969344586	0.03521199896931648	0.03775212541222572
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	36307.8054770101	63095.7344480193	47863.0092322638	205440	0.012037999927997589	0.0036200000904500484	0.03593649994581938	0.037290383130311966
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	63095.7344480193	109647.8196143185	83176.37711026709	347937	0.009914999827742577	0.0028180000372231007	0.028282999992370605	0.0289893988519907
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	63095.7344480193	109647.8196143185	83176.37711026709	1914951	0.009778999723494053	0.0028540000785142183	0.027948999777436256	0.030348163098096848
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	109647.8196143185	190546.07179632442	144543.97707459264	610560	0.00788000039756298	0.002068999921903014	0.022336000576615334	0.022807665169239044
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	109647.8196143185	190546.07179632442	144543.97707459264	3339841	0.007814000360667706	0.0021150000393390656	0.02198299951851368	0.023947102949023247
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	190546.07179632442	331131.1214825908	251188.6431509577	1044185	0.006442000158131123	0.0015699999639764428	0.017676999792456627	0.017803413793444633
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	190546.07179632442	331131.1214825908	251188.6431509577	5693221	0.006457999814301729	0.0016070000128820539	0.01759199984371662	0.018455948680639267
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	190546.07179632442	331131.1214825908	251188.6431509577	3076	0.00671500014141202	0.0018065000185742974	0.018573000095784664	0.022409461438655853
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	331131.1214825908	575439.9373371566	436515.8322401656	9722126	0.005626999773085117	0.0013559999642893672	0.015186999924480915	0.015435144305229187
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	331131.1214825908	575439.9373371566	436515.8322401656	1777403	0.005636000074446201	0.0013520000502467155	0.015399499796330929	0.015180720016360283
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	331131.1214825908	575439.9373371566	436515.8322401656	5341	0.005623000208288431	0.0014819999923929572	0.01511900033801794	0.016763649880886078
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	575439.9373371566	1000000.0	758577.5750291835	3055113	0.005204999819397926	0.00120599998626858	0.014001999981701374	0.01342720165848732
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	575439.9373371566	1000000.0	758577.5750291835	16686489	0.005125999916344881	0.0012019999558106065	0.013698000460863113	0.013395801186561584
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	575439.9373371566	1000000.0	758577.5750291835	8953	0.0052709998562932014	0.0012199999764561653	0.01344399992376566	0.014663014560937881
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	27.542287033381662	47.86300923226383	36.30780547701013	2065	0.7037699818611145	0.06435900181531906	1.0	0.5667300224304199
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	83.17637711026708	144.5439770745928	109.64781961431851	5393	0.5361400246620178	0.04944000020623207	0.9915109872817993	0.5210652947425842
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	251.18864315095797	436.51583224016565	331.13112148259097	14342	0.2597460150718689	0.034475499764084816	0.903375506401062	0.4248875081539154
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	758.5775750291835	1318.2567385564075	1000.0	6863	0.16832099854946136	0.026326000690460205	0.7181869745254517	0.35455670952796936
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	47.86300923226383	83.17637711026708	63.095734448019314	663	0.9491940140724182	0.17006100714206696	1.0	0.6631681323051453
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	251.18864315095797	436.51583224016565	331.13112148259097	2662	0.5344719886779785	0.0472457492724061	0.963332012295723	0.5126219391822815
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	15.848931924611133	27.542287033381662	20.892961308540393	274	1.0	0.2696407586336136	1.0	0.7040477395057678
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	15.848931924611133	27.542287033381662	20.892961308540393	1366	0.9109275341033936	0.09187649749219418	1.0	0.6120249032974243
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	47.86300923226383	83.17637711026708	63.095734448019314	3436	0.650352954864502	0.05652975011616945	1.0	0.5516989827156067
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	144.5439770745928	251.18864315095797	190.54607179632472	1662	0.7194719910621643	0.09572075121104717	0.9897379875183105	0.5719505548477173
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	1.0	1.7378008287493754	1.318256738556407	27	1.0	0.990680992603302	1.0	0.8746023774147034
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	27.542287033381662	47.86300923226383	36.30780547701013	456	1.0	0.24612049758434296	1.0	0.7088873982429504
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	83.17637711026708	144.5439770745928	109.64781961431851	1063	0.8525570034980774	0.09512600302696228	1.0	0.6049891114234924
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	109647.8196143185	190546.07179632442	144543.97707459264	1780	0.008705999702215195	0.002710999920964241	0.02461375016719103	0.030395183712244034
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	5.248074602497725	9.120108393559097	6.918309709189365	117	1.0	0.1463180035352707	1.0	0.6925076842308044
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	63095.7344480193	109647.8196143185	83176.37711026709	992	0.009968999773263931	0.0032130000763572752	0.033761750906705856	0.04231945052742958
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	1.7378008287493754	3.019951720402016	2.2908676527677727	69	1.0	1.0	1.0	0.8169026970863342
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	9.120108393559097	15.848931924611133	12.022644346174129	661	0.9482110142707825	0.07932399958372116	1.0	0.6144272685050964
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	36307.8054770101	63095.7344480193	47863.0092322638	584	0.012344500049948692	0.003938749781809747	0.042448000982403755	0.04791831597685814
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	20892.96130854041	36307.8054770101	27542.28703338166	379	0.011761999689042568	0.004889999981969595	0.04157000035047531	0.057481639087200165
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	12022.644346174131	20892.96130854041	15848.93192461114	241	0.014720999635756016	0.005470000207424164	0.04185299947857857	0.05627975985407829
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	3.019951720402016	5.248074602497725	3.9810717055349722	265	0.9083769917488098	0.07638800144195557	1.0	0.6153260469436646
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	6918.309709189362	12022.644346174131	9120.108393559096	106	0.02406099997460842	0.007792999967932701	0.15295225381851196	0.1247561052441597
Production merged 231 (SNP anchors)	merged_snp	3	SNP	SNP	1.7378008287493754	3.019951720402016	2.2908676527677727	295	1.0	0.1839044988155365	1.0	0.6932108402252197
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	3981.071705534969	6918.309709189362	5248.0746024977225	66	0.024548500776290894	0.00902024982497096	0.07079925201833248	0.0910356268286705
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	1318.2567385564075	2290.8676527677726	1737.8008287493756	34	0.044449999928474426	0.012672999873757362	0.3922872468829155	0.26289936900138855
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	9.120108393559097	15.848931924611133	12.022644346174129	126	1.0	0.2812797501683235	1.0	0.7126035690307617
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	2290.8676527677726	3981.071705534969	3019.9517204020144	57	0.04439600184559822	0.008093000389635563	0.22134099900722504	0.21015292406082153
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	144.5439770745928	251.18864315095797	190.54607179632472	5	0.9724299907684326	0.9724299907684326	1.0	0.981162428855896
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	436.51583224016565	758.5775750291835	575.4399373371566	23	0.06355199962854385	0.013567999936640263	0.32055799663066864	0.26943495869636536
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_indel	3.019951720402016	5.248074602497725	3.9810717055349722	56	1.0	0.797912985086441	1.0	0.7679768800735474
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	251.18864315095797	436.51583224016565	331.13112148259097	13	0.47061100602149963	0.12660300731658936	0.9455909729003906	0.5226267576217651
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	758.5775750291835	1318.2567385564075	1000.0	20	0.8045200109481812	0.20169349387288094	0.9106632620096207	0.6127076148986816
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	9.120108393559097	15.848931924611133	12.022644346174129	1	0.05164400115609169	0.05164400115609169	0.05164400115609169	0.05164400115609169
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	83.17637711026708	144.5439770745928	109.64781961431851	5	0.9679570198059082	0.41058099269866943	0.9679570198059082	0.7338632345199585
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	575439.9373371566	1000000.0	758577.5750291835	705	0.003771000076085329	0.001183000043965876	0.007722000125795603	0.007542974781244993
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	331131.1214825908	575439.9373371566	436515.8322401656	401	0.0043020001612603664	0.0014590000500902534	0.009789000265300274	0.012375622056424618
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	190546.07179632442	331131.1214825908	251188.6431509577	233	0.00784900039434433	0.0029279999434947968	0.02228900045156479	0.024958286434412003
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	109647.8196143185	190546.07179632442	144543.97707459264	127	0.014685000292956829	0.0041554998606443405	0.060393499210476875	0.03671291097998619
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	63095.7344480193	109647.8196143185	83176.37711026709	83	0.014581999741494656	0.004570000106468797	0.041556499898433685	0.036518581211566925
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	36307.8054770101	63095.7344480193	47863.0092322638	34	0.00786499958485365	0.004321249900385737	0.054267000406980515	0.030385851860046387
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	20892.96130854041	36307.8054770101	27542.28703338166	34	0.008130500093102455	0.0036024999571964145	0.026185750495642424	0.03359982371330261
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	12022.644346174131	20892.96130854041	15848.93192461114	25	0.0066019999794662	0.0015620000194758177	0.05450399965047836	0.04580320045351982
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	3981.071705534969	6918.309709189362	5248.0746024977225	6	0.00464749988168478	0.0024010000051930547	0.02253675041720271	0.03827633336186409
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	2290.8676527677726	3981.071705534969	3019.9517204020144	5	0.02656400017440319	0.017636999487876892	0.028433000668883324	0.022854000329971313
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	6918.309709189362	12022.644346174131	9120.108393559096	6	0.023376500234007835	0.01226549968123436	0.053373249247670174	0.11812783032655716
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	5.248074602497725	9.120108393559097	6.918309709189365	1	1.0	1.0	1.0	1.0
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	47.86300923226383	83.17637711026708	63.095734448019314	2	0.6653555035591125	0.4980332553386688	0.8326777517795563	0.6653555035591125
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	1318.2567385564075	2290.8676527677726	1737.8008287493756	1	0.004679999779909849	0.004679999779909849	0.004679999779909849	0.004679999779909849
Production merged 231 (SNP anchors)	merged_snp	3	SNP	large_sv	575439.9373371566	1000000.0	758577.5750291835	70	0.0020604999735951424	0.000399499993363861	0.005721749970689416	0.0037227715365588665
Production merged 231 (SNP anchors)	merged_snp	3	SNP	large_sv	331131.1214825908	575439.9373371566	436515.8322401656	59	0.0019369999645277858	0.0005004999984521419	0.004382999846711755	0.0029188303742557764
Production merged 231 (SNP anchors)	merged_snp	3	SNP	large_sv	190546.07179632442	331131.1214825908	251188.6431509577	30	0.0025610001757740974	0.0007417500164592639	0.005594999995082617	0.0044690328650176525
Production merged 231 (SNP anchors)	merged_snp	3	SNP	large_sv	109647.8196143185	190546.07179632442	144543.97707459264	14	0.002426499966531992	0.0008615000115241855	0.0033745000837370753	0.0031503571663051844
Production merged 231 (SNP anchors)	merged_snp	3	SNP	large_sv	63095.7344480193	109647.8196143185	83176.37711026709	14	0.0006655000033788383	9.525000132271089e-05	0.0033642500056885183	0.0018569285748526454
Production merged 231 (SNP anchors)	merged_snp	3	SNP	large_sv	36307.8054770101	63095.7344480193	47863.0092322638	5	0.000522000016644597	0.0002770000137388706	0.004648999776691198	0.0027909998316317797
Production merged 231 (SNP anchors)	merged_snp	3	SNP	large_sv	20892.96130854041	36307.8054770101	27542.28703338166	4	0.0029215000104159117	0.002401000092504546	0.0036764999385923147	0.0031560000497847795
Production merged 231 (SNP anchors)	merged_snp	3	SNP	large_sv	6918.309709189362	12022.644346174131	9120.108393559096	2	0.02977900207042694	0.026754500810056925	0.03280350146815181	0.02977900207042694
Production merged 231 (SNP anchors)	merged_snp	3	SNP	large_sv	3981.071705534969	6918.309709189362	5248.0746024977225	2	0.0056165000423789024	0.002812749870827247	0.008420249912887812	0.0056165000423789024
Production merged 231 (SNP anchors)	merged_snp	3	SNP	large_sv	2290.8676527677726	3981.071705534969	3019.9517204020144	1	0.044210001826286316	0.044210001826286316	0.044210001826286316	0.044210001826286316
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	758.5775750291835	1318.2567385564075	1000.0	2	0.01426250021904707	0.011314250063151121	0.017210750374943018	0.01426250021904707
Production merged 231 (SNP anchors)	merged_snp	3	SNP	small_sv	15.848931924611133	27.542287033381662	20.892961308540393	1	0.6029220223426819	0.6029220223426819	0.6029220223426819	0.6029220223426819
Production merged 231 (SNP anchors)	merged_snp	3	SNP	medium_sv	436.51583224016565	758.5775750291835	575.4399373371566	1	0.009720999747514725	0.009720999747514725	0.009720999747514725	0.009720999747514725
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	15.848931924611133	27.542287033381662	20.892961308540393	1472	0.9028840065002441	0.08733849972486496	1.0	0.6105084419250488
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	27.542287033381662	47.86300923226383	36.30780547701013	2418	0.8405619859695435	0.08078949898481369	1.0	0.5952743291854858
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	251.18864315095797	436.51583224016565	331.13112148259097	16976	0.2735599875450134	0.04025975055992603	0.9167214930057526	0.43549248576164246
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	436.51583224016565	758.5775750291835	575.4399373371566	26959	0.18666400015354156	0.030122000724077225	0.7977370023727417	0.3782072961330414
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	758.5775750291835	1318.2567385564075	1000.0	43032	0.12841001152992249	0.023266000673174858	0.6354120075702667	0.3232114911079407
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	1318.2567385564075	2290.8676527677726	1737.8008287493756	67594	0.07925199717283249	0.018132999539375305	0.42825400829315186	0.26021531224250793
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	2290.8676527677726	3981.071705534969	3019.9517204020144	106111	0.050328001379966736	0.013150000013411045	0.23480699956417084	0.19112372398376465
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_indel	3981.071705534969	6918.309709189362	5248.0746024977225	30257	0.03477000072598457	0.009723000228404999	0.13378700613975525	0.13527069985866547
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	3981.071705534969	6918.309709189362	5248.0746024977225	165702	0.03313250094652176	0.009503999724984169	0.12556099891662598	0.12887412309646606
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	6918.309709189362	12022.644346174131	9120.108393559096	263626	0.022901000455021858	0.007109499885700643	0.07605300098657608	0.08196849375963211
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_indel	6918.309709189362	12022.644346174131	9120.108393559096	47619	0.02404800057411194	0.007162999827414751	0.0787774994969368	0.08419524878263474
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_indel	12022.644346174131	20892.96130854041	15848.93192461114	80493	0.01815599948167801	0.005237999837845564	0.05833199992775917	0.058086104691028595
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	12022.644346174131	20892.96130854041	15848.93192461114	436790	0.017581500113010406	0.005371000152081251	0.056117999367415905	0.057651862502098083
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	20892.96130854041	36307.8054770101	27542.28703338166	725332	0.013439999893307686	0.004172000102698803	0.04204399883747101	0.04420584812760353
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_indel	20892.96130854041	36307.8054770101	27542.28703338166	134176	0.01344349980354309	0.004085000138729811	0.04147999919950962	0.04252561926841736
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	36307.8054770101	63095.7344480193	47863.0092322638	1260074	0.011237000115215778	0.003364000003784895	0.03325200080871582	0.03631078451871872
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_indel	36307.8054770101	63095.7344480193	47863.0092322638	234332	0.011323999613523483	0.0032870001159608364	0.03361000120639801	0.03551366925239563
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	63095.7344480193	109647.8196143185	83176.37711026709	2141580	0.009083000011742115	0.0025100000202655792	0.026768000796437263	0.029400672763586044
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_indel	63095.7344480193	109647.8196143185	83176.37711026709	396763	0.009039999917149544	0.002420000033453107	0.026471000164747238	0.027278995141386986
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_sv	63095.7344480193	109647.8196143185	83176.37711026709	1072	0.012366999872028828	0.003798500052653253	0.0400955006480217	0.04746759310364723
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	109647.8196143185	190546.07179632442	144543.97707459264	3708226	0.007459000218659639	0.0019330000504851341	0.021145999431610107	0.023130765184760094
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_indel	109647.8196143185	190546.07179632442	144543.97707459264	687991	0.007356000132858753	0.001863999990746379	0.020942000672221184	0.021444248035550117
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_sv	109647.8196143185	190546.07179632442	144543.97707459264	1950	0.008123500272631645	0.002034250064752996	0.026020000223070383	0.029308931902050972
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	190546.07179632442	331131.1214825908	251188.6431509577	6357184	0.006326000206172466	0.001538999960757792	0.01763799972832203	0.0190447811037302
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_indel	190546.07179632442	331131.1214825908	251188.6431509577	1180306	0.006260999944061041	0.0014939999673515558	0.017415750306099653	0.017777007073163986
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	331131.1214825908	575439.9373371566	436515.8322401656	10975684	0.005495000164955854	0.0012809999752789736	0.01522700022906065	0.01649203710258007
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_indel	331131.1214825908	575439.9373371566	436515.8322401656	2024685	0.00534699996933341	0.0012280000373721123	0.014829999767243862	0.014967082068324089
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_sv	331131.1214825908	575439.9373371566	436515.8322401656	5713	0.006124999839812517	0.0015529999509453773	0.016905000433325768	0.019957980141043663
Production merged 231 (SNP anchors)	merged_snp	4	SNP	SNP	575439.9373371566	1000000.0	758577.5750291835	18480798	0.0049959998577833176	0.0011390000581741333	0.013644999824464321	0.0135840754956007
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_indel	575439.9373371566	1000000.0	758577.5750291835	3395328	0.004885000176727772	0.0011020000092685223	0.01342300046235323	0.013000370003283024
Production merged 231 (SNP anchors)	merged_snp	4	SNP	medium_sv	575439.9373371566	1000000.0	758577.5750291835	600	0.00573199987411499	0.0015497500426135957	0.01822250010445714	0.016619862988591194
Production merged 231 (SNP anchors)	merged_snp	4	SNP	small_sv	575439.9373371566	1000000.0	758577.5750291835	9415	0.0051739998161792755	0.0011955000227317214	0.014145500026643276	0.015766791999340057
